timestamp,username,followers
2026-05-08T08:16:00,narae_is_consulting,5791
2026-05-08T08:16:00,j_positioning,8658
2026-05-08T08:16:00,catch.job,8325
2026-05-08T08:16:00,interview__k,2509
2026-05-08T08:16:00,job_jin_coach,2897
2026-05-08T08:16:00,engineering.mentor,959
2026-05-08T08:16:00,allkill.binn,10500
2026-05-08T08:16:00,in_ba_hab,7508
2026-05-08T08:16:00,jobandkill,10400
2026-05-08T08:16:00,jasoseohero,3166
2026-05-08T08:16:00,harihari747474,3360
2026-05-08T08:16:00,allpass_everything,33300
2026-05-08T10:55:24,know.youngwoo,8424
2026-05-08T10:55:24,insateam_hr,41800
2026-05-08T10:55:24,choi.jihye.ceo,670
2026-05-08T10:55:24,edu_signal,21900
2026-05-08T10:55:24,chipguide,1054
2026-05-08T10:55:24,jasoseo_king,2818
2026-05-08T10:55:24,master_chopd,2836
2026-05-08T10:55:24,jjeon_ki__,263
2026-05-08T10:55:24,narae_is_consulting,5791
2026-05-08T10:55:24,j_positioning,8658
2026-05-08T10:55:24,catch.job,8326
2026-05-08T10:55:24,interview__k,2509
2026-05-08T10:55:24,job_jin_coach,2897
2026-05-08T10:55:24,engineering.mentor,959
2026-05-08T10:55:24,allkill.binn,10500
2026-05-08T10:55:24,jobandkill,10400
2026-05-08T10:55:24,jasoseohero,3166
2026-05-08T10:55:24,harihari747474,3360
2026-05-08T10:55:24,allpass_everything,33300
2026-05-08T15:08:43,know.youngwoo,8425
2026-05-08T15:08:43,insateam_hr,41800
2026-05-08T15:08:43,choi.jihye.ceo,670
2026-05-08T15:08:43,edu_signal,21900
2026-05-08T15:08:43,chipguide,1054
2026-05-08T15:08:43,jasoseo_king,2818
2026-05-08T15:08:43,master_chopd,2836
2026-05-08T15:08:43,jjeon_ki__,263
2026-05-08T15:08:43,narae_is_consulting,5791
2026-05-08T15:08:43,j_positioning,8658
2026-05-08T15:08:43,catch.job,8326
2026-05-08T15:08:43,interview__k,2509
2026-05-08T15:08:43,job_jin_coach,2896
2026-05-08T15:08:43,engineering.mentor,960
2026-05-08T15:08:43,allkill.binn,10500
2026-05-08T15:08:43,in_ba_hab,7506
2026-05-08T15:08:43,jobandkill,10400
2026-05-08T15:08:43,jasoseohero,3166
2026-05-08T15:08:43,harihari747474,3361
2026-05-08T15:08:43,allpass_everything,33300
2026-05-08T16:53:45,know.youngwoo,8427
2026-05-08T16:53:45,insateam_hr,41800
2026-05-08T16:53:45,edu_signal,21900
2026-05-08T16:53:45,chipguide,1054
2026-05-08T16:53:45,master_chopd,2836
2026-05-08T16:53:45,jjeon_ki__,263
2026-05-08T16:53:45,narae_is_consulting,5792
2026-05-08T16:53:45,j_positioning,8658
2026-05-08T16:53:45,interview__k,2509
2026-05-08T16:53:45,job_jin_coach,2896
2026-05-08T16:53:45,engineering.mentor,959
2026-05-08T16:53:45,allkill.binn,10500
2026-05-08T16:53:45,in_ba_hab,7506
2026-05-08T16:53:45,jobandkill,10400
2026-05-08T16:53:45,jasoseohero,3166
2026-05-08T16:53:45,harihari747474,3361
2026-05-08T16:53:45,allpass_everything,33300
2026-05-08T19:57:19,know.youngwoo,8426
2026-05-08T19:57:19,insateam_hr,41800
2026-05-08T19:57:19,choi.jihye.ceo,670
2026-05-08T19:57:19,edu_signal,21900
2026-05-08T19:57:19,chipguide,1054
2026-05-08T19:57:19,jasoseo_king,2819
2026-05-08T19:57:19,master_chopd,2837
2026-05-08T19:57:19,narae_is_consulting,5796
2026-05-08T19:57:19,j_positioning,8657
2026-05-08T19:57:19,catch.job,8329
2026-05-08T19:57:19,interview__k,2512
2026-05-08T19:57:19,job_jin_coach,2895
2026-05-08T19:57:19,allkill.binn,10500
2026-05-08T19:57:19,in_ba_hab,7508
2026-05-08T19:57:19,jobandkill,10400
2026-05-08T19:57:19,jasoseohero,3166
2026-05-08T19:57:19,harihari747474,3359
2026-05-08T19:57:19,allpass_everything,33300
2026-05-08T21:37:03,know.youngwoo,8426
2026-05-08T21:37:03,insateam_hr,41800
2026-05-08T21:37:03,choi.jihye.ceo,670
2026-05-08T21:37:03,edu_signal,21900
2026-05-08T21:37:03,chipguide,1054
2026-05-08T21:37:03,jasoseo_king,2818
2026-05-08T21:37:03,master_chopd,2837
2026-05-08T21:37:03,jjeon_ki__,263
2026-05-08T21:37:03,narae_is_consulting,5796
2026-05-08T21:37:03,j_positioning,8657
2026-05-08T21:37:03,catch.job,8329
2026-05-08T21:37:03,interview__k,2512
2026-05-08T21:37:03,job_jin_coach,2895
2026-05-08T21:37:03,engineering.mentor,959
2026-05-08T21:37:03,allkill.binn,10500
2026-05-08T21:37:03,in_ba_hab,7508
2026-05-08T21:37:03,jobandkill,10400
2026-05-08T21:37:03,jasoseohero,3166
2026-05-08T21:37:03,harihari747474,3359
2026-05-08T21:37:03,allpass_everything,33300
2026-05-09T00:12:22,know.youngwoo,8427
2026-05-09T00:12:22,insateam_hr,41800
2026-05-09T00:12:22,edu_signal,21900
2026-05-09T00:12:22,chipguide,1054
2026-05-09T00:12:22,jasoseo_king,2818
2026-05-09T00:12:22,master_chopd,2837
2026-05-09T00:12:22,jjeon_ki__,263
2026-05-09T00:12:22,narae_is_consulting,5796
2026-05-09T00:12:22,j_positioning,8657
2026-05-09T00:12:22,catch.job,8329
2026-05-09T00:12:22,interview__k,2512
2026-05-09T00:12:22,job_jin_coach,2893
2026-05-09T00:12:22,engineering.mentor,959
2026-05-09T00:12:22,allkill.binn,10500
2026-05-09T00:12:22,in_ba_hab,7508
2026-05-09T00:12:22,jasoseohero,3166
2026-05-09T00:12:22,harihari747474,3359
2026-05-09T00:12:22,allpass_everything,33300
